PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
33,NIDORINO,POISON_STING_FAST,DIG,22.0528616852,13.664,301.330302067,1,137,112,122,10.4166666667,21.2765957447,0.523052464229,16.0969793323,312.50500621,323.951709062,335.67367026,347.674149444,359.95640625,372.523700318,385.379291286,398.526438792,411.968402474,425.708441971, 2.40384615385, 0.201964395335, 4.92633517495,92.2194180479,95.6393353476,99.1424953959,102.729895776,106.40253407,110.161407861,114.007514733,117.941852267,121.965418048,126.079209657,130.284224678
33,NIDORINO,POISON_STING_FAST,SLUDGE_BOMB,30.0894793926,13.664,411.142646421,1,137,112,122,10.4166666667,43.4782608696,0.349240780911,21.9631236443,426.38969394,442.007863341,458.001602156,474.375357918,491.133578159,508.280710412,525.82120221,543.759501085,562.100054569,580.847310195, 2.40384615385, 0.110198494182, 5.49281314168,102.823704312,106.636876989,110.542864476,114.542779068,118.63773306,122.828838745,127.117208419,131.503954376,135.990188912,140.57702432,145.265572895
34,NIDOKING,FURY_CUTTER_FAST,SLUDGE_WAVE,28.9772727273,25.434,737.007954545,1,204,157,162,5.0,42.96875,0.242424242424,14.2045454545,756.460387074,776.25,796.379669744,816.852272727,837.670685369,858.837784091,880.356445313,902.229545455,924.459960938,947.050568182, 1.15384615385, 0.0687679083095, 3.14290830946,163.070929083,167.374988796,171.753653295,176.207559019,180.737342407,185.343639897,190.02708793,194.788322943,199.627981375,204.546699666,209.545114255
34,NIDOKING,FURY_CUTTER_FAST,EARTHQUAKE,30.0,25.434,763.02,1,204,157,162,5.0,41.6666666667,0.264705882353,14.7058823529,783.158988971,803.647058824,824.4871875,845.682352941,867.235533088,889.149705882,911.427849265,934.072941176,957.087959559,980.475882353, 1.15384615385, 0.0767045454545, 3.30255681818,171.354349432,175.877039995,180.478125,185.158273216,189.918153409,194.758434348,199.679784801,204.682873535,209.768369318,214.936940918,220.189257102
34,NIDOKING,FURY_CUTTER_FAST,MEGAHORN,23.4098360656,25.434,595.405770492,1,204,157,162,5.0,40.9090909091,0.180327868852,11.4754098361,611.120784836,627.108196721,643.370329918,659.909508197,676.728055328,693.828295082,711.21255123,728.883147541,746.842407787,765.092655738, 1.15384615385, 0.0483162518302, 2.48169838946,128.763814348,132.16237931,135.619853587,139.136739724,142.713540264,146.350757751,150.048894729,153.808453743,157.629937335,161.513848051,165.460688433
34,NIDOKING,POISON_JAB_FAST,SLUDGE_WAVE,44.0771484375,25.434,1121.05819336,1,204,157,162,15.625,42.96875,0.21875,21.6064453125,1150.6471669,1180.74902344,1211.36813828,1242.50888672,1274.17564407,1306.37278564,1339.10468674,1372.37572266,1406.19026871,1440.5527002, 4.46428571429, 0.0740740740741, 6.36160714286,330.074276786,338.78618764,347.649107143,356.664323521,365.833125,375.156799805,384.636636161,394.273922294,404.069946429,414.025996791,424.143361607
34,NIDOKING,POISON_JAB_FAST,EARTHQUAKE,44.6007604563,25.434,1134.37574144,1,204,157,162,15.625,41.6666666667,0.239543726236,21.8631178707,1164.31621554,1194.7756654,1225.7585183,1257.26920152,1289.31214235,1321.89176806,1355.01250594,1388.67878327,1422.89502733,1457.6656654, 4.46428571429, 0.0825688073394, 6.50393184797,337.458845347,346.365662946,355.426867628,364.643776438,374.017706422,383.549974627,393.2418981,403.094793885,413.10997903,423.288770581,433.632485583
34,NIDOKING,POISON_JAB_FAST,MEGAHORN,40.2012578616,25.434,1022.47879245,1,204,157,162,15.625,40.9090909091,0.16142557652,19.7064989518,1049.46588208,1076.92075472,1104.84740094,1133.24981132,1162.13197642,1191.49788679,1221.35153302,1251.69690566,1282.53799528,1313.87879245, 4.46428571429, 0.0521327014218, 5.72444143534,297.014704672,304.854048151,312.829275559,320.941546094,329.192018957,337.581853347,346.112208463,354.784243505,363.599117671,372.557990162,381.662020176
34,NIDOKING,IRON_TAIL_FAST,SLUDGE_WAVE,37.9418429003,25.434,965.012832326,1,204,157,162,13.6363636364,42.96875,0.16918429003,18.5989425982,990.483177516,1016.39501511,1042.75211138,1069.55823263,1096.81714513,1124.53261518,1152.70840906,1181.34829305,1210.45603345,1240.03539653, 4.83870967742, 0.0673886883273, 6.53956077016,339.307464801,348.263074473,357.373916968,366.641316547,376.066597473,385.651084006,395.396100406,405.302970936,415.373019856,425.607571427,436.00794991
34,NIDOKING,IRON_TAIL_FAST,EARTHQUAKE,38.4763313609,25.434,978.607011834,1,204,157,162,13.6363636364,41.6666666667,0.186390532544,18.8609467456,1004.43615893,1030.71301775,1057.44140764,1084.62514793,1112.26805797,1140.3739571,1168.94666466,1197.99,1227.50778245,1257.50383136, 4.83870967742, 0.0751789976134, 6.66766109785,345.95399642,355.085033245,364.374343675,373.823277912,383.433186158,393.205418612,403.141325477,413.242256955,423.509563246,433.944594552,444.548701074
34,NIDOKING,IRON_TAIL_FAST,MEGAHORN,34.6507177033,25.434,881.306354067,1,204,157,162,13.6363636364,40.9090909091,0.122807017544,16.985645933,904.567368122,928.231578947,952.302426136,976.783349282,1001.67778798,1026.98918182,1052.72097039,1078.8765933,1105.45949013,1132.47310048, 4.83870967742, 0.0473263675476, 5.96496619545,309.494418439,317.663148851,325.973472649,334.426597737,343.023732022,351.766083409,360.654859803,369.691269111,378.876519238,388.211818089,397.698373571
35,CLEFAIRY,POUND_FAST,BODY_SLAM,18.2105769231,16.24,295.739769231,1,107,116,140,11.6666666667,26.3157894737,0.365384615385,17.0192307692,307.018094351,318.577875,330.422557572,342.555588462,354.980414062,367.700480769,380.719234976,394.040123077,407.666591466,421.602086538, 2.69230769231, 0.117283950617, 4.53703703704,78.8391851852,81.8457945602,84.9274351852,88.0850258102,91.3194851852,94.6317320602,98.0226851852,101.49326331,105.044385185,108.67696956,112.391935185
35,CLEFAIRY,POUND_FAST,MOONBLAST,21.4898081535,16.24,348.994484412,1,107,116,140,11.6666666667,41.6666666667,0.280575539568,20.0839328537,362.303730141,375.945113909,389.922702713,404.240563549,418.902763414,433.913369305,449.276448216,464.996067146,481.076293091,497.521193046, 2.69230769231, 0.0825688073394, 4.8782639379,84.768616796,88.0013508402,91.3147591743,94.7098296467,98.1875501059,101.7489084,105.394892378,109.126489888,112.944688779,116.850476899,120.844842096
35,CLEFAIRY,POUND_FAST,DISARMING_VOICE,18.725,16.24,304.094,1,107,116,140,11.6666666667,22.4358974359,0.541666666667,17.5,315.690921875,327.57725,339.756528125,352.2323,365.008109375,378.0875,391.474015625,405.1712,419.182596875,433.51175, 2.69230769231, 0.214285714286, 5.48076923077,95.2382307692,98.870233774,102.592875,106.407264303,110.314511538,114.315726562,118.412019231,122.604499399,126.894276923,131.282461659,135.770163462
35,CLEFAIRY,ZEN_HEADBUTT_FAST,BODY_SLAM,17.3367088608,16.24,281.548151899,1,107,116,140,10.9090909091,26.3157894737,0.343580470163,16.2025316456,292.285265823,303.290329114,314.566622785,326.117427848,337.946025316,350.055696203,362.449721519,375.131382278,388.103959494,401.370734177, 3.87096774194, 0.156636438582, 6.15004122012,106.868036274,110.943553277,115.120776587,119.400951587,123.78532366,128.27513819,132.871640561,137.576076154,142.389690354,147.313728545,152.349436109
35,CLEFAIRY,ZEN_HEADBUTT_FAST,MOONBLAST,20.2869127517,16.24,329.459463087,1,107,116,140,10.9090909091,41.6666666667,0.261744966443,18.9597315436,342.023721686,354.901526846,368.096717911,381.613134228,395.454615143,409.625,424.128128146,438.967838926,454.147971686,469.672365772, 3.87096774194, 0.111747851003, 6.69770773639,116.384727794,120.823173129,125.372381805,130.033710109,134.808514327,139.698150743,144.703975645,149.827345317,155.069616046,160.432144117,165.916285817
35,CLEFAIRY,ZEN_HEADBUTT_FAST,DISARMING_VOICE,18.060690571,16.24,293.305614874,1,107,116,140,10.9090909091,22.4358974359,0.517928286853,16.8791500664,304.491111139,315.955746348,327.702938529,339.73610571,352.05866592,364.674037185,377.585637533,390.796884993,404.311197593,418.13199336, 3.87096774194, 0.276008492569, 7.1372965322,124.023374381,128.753126968,133.600912597,138.56817657,143.65636419,148.866920758,154.201291578,159.660921952,165.247257183,170.961742573,176.805823425
36,CLEFABLE,ZEN_HEADBUTT_FAST,DAZZLING_GLEAM,36.5888888889,32.49,1188.773,1,178,171,190,10.9090909091,35.7142857143,0.388888888889,20.5555555556,1218.85361458,1249.43696667,1280.52721875,1312.12853333,1344.24507292,1376.881,1410.04047708,1443.72766667,1477.94673125,1512.70183333, 3.87096774194, 0.184210526316, 7.76315789474,448.9605,460.320959704,471.871286842,483.613053454,495.547831579,507.677193257,520.002710526,532.525955428,545.2485,558.171916283,571.297776316
36,CLEFABLE,ZEN_HEADBUTT_FAST,PSYCHIC,28.3768115942,32.49,921.962608696,1,178,171,190,10.9090909091,35.7142857143,0.202898550725,15.9420289855,945.291875,969.011043478,993.123342391,1017.632,1042.54024457,1067.85130435,1093.56840761,1119.69478261,1146.23365761,1173.18826087, 3.87096774194, 0.0828402366864, 5.62130177515,325.092248521,333.318356139,341.681946746,350.184158654,358.826130178,367.60899963,376.533905325,385.601985577,394.814378698,404.172223003,413.676656805
36,CLEFABLE,ZEN_HEADBUTT_FAST,MOONBLAST,33.7483221477,32.49,1096.48298658,1,178,171,190,10.9090909091,41.6666666667,0.261744966443,18.9597315436,1124.22830222,1152.4373255,1181.11389576,1210.26185235,1239.88503461,1269.98728188,1300.57243352,1331.64432886,1363.20680726,1395.26370805, 3.87096774194, 0.111747851003, 6.69770773639,387.343173352,397.144473272,407.109582378,417.239856957,427.536653295,438.001327677,448.63523639,459.439735718,470.416181948,481.565931366,492.890340258
36,CLEFABLE,POUND_FAST,DAZZLING_GLEAM,38.3921568627,32.49,1247.36117647,1,178,171,190,11.6666666667,35.7142857143,0.411764705882,21.568627451,1278.92430147,1311.01494118,1343.63746324,1376.79623529,1410.495625,1444.74,1479.53372794,1514.88117647,1550.78671324,1587.25470588, 2.69230769231, 0.139072847682, 5.79470198675,335.120364238,343.600222475,352.221804636,360.986284147,369.894834437,378.948628932,388.14884106,397.496644247,406.993211921,416.639717508,426.437334437
36,CLEFABLE,POUND_FAST,PSYCHIC,30.1302083333,32.49,978.93046875,1,178,171,190,11.6666666667,35.7142857143,0.21875,16.9270833333,1003.70124512,1028.88601562,1054.48820801,1080.51125,1106.95856934,1133.83359375,1161.13975098,1188.88046875,1217.0591748,1245.67929687, 2.69230769231, 0.0606936416185, 4.04624277457,234.003121387,239.924317197,245.944473988,252.064411127,258.284947977,264.606903902,271.031098266,277.558350434,284.189479769,290.925305636,297.766647399
36,CLEFABLE,POUND_FAST,MOONBLAST,35.7494004796,32.49,1161.49802158,1,178,171,190,11.6666666667,41.6666666667,0.280575539568,20.0839328537,1190.88847235,1220.7701259,1251.14704924,1282.02330935,1313.40297325,1345.29010791,1377.68878035,1410.60305755,1444.03700652,1477.99469424, 2.69230769231, 0.0825688073394, 4.8782639379,282.120735709,289.259495689,296.517565808,303.895933916,311.395587862,319.017515493,326.762704658,334.632143205,342.626818984,350.747719842,358.995833627
36,CLEFABLE,CHARGE_BEAM_FAST,DAZZLING_GLEAM,37.6697674419,32.49,1223.89074419,1,178,171,190,7.27272727273,35.7142857143,0.488372093023,21.1627906977,1254.85997529,1286.34679535,1318.35548983,1350.89034419,1383.9556439,1417.55567442,1451.69472122,1486.37706977,1521.60700552,1557.38881395, 2.58064516129, 0.253012048193, 8.25301204819,477.289843373,489.367146461,501.64629759,514.128967997,526.816828916,539.711551581,552.814807229,566.128267093,579.65360241,593.392484413,607.346584337
36,CLEFABLE,CHARGE_BEAM_FAST,PSYCHIC,26.9342105263,32.49,875.0925,1,178,171,190,7.27272727273,35.7142857143,0.276315789474,15.1315789474,897.235768914,919.749118421,942.635612664,965.898315789,989.540291941,1013.56460526,1037.9743199,1062.7725,1087.9622097,1113.54651316, 2.58064516129, 0.119318181818, 5.25568181818,303.947642045,311.638708274,319.458315341,327.407527521,335.487409091,343.699024325,352.0434375,360.521712891,369.134914773,377.884107422,386.770355114
36,CLEFABLE,CHARGE_BEAM_FAST,MOONBLAST,34.2002967359,32.49,1111.16764095,1,178,171,190,7.27272727273,41.6666666667,0.347181008902,19.2136498516,1139.28453589,1167.87134866,1196.93197005,1226.4702908,1256.49020169,1286.99559347,1317.99035692,1349.47838279,1381.46356185,1413.94978487, 2.58064516129, 0.158751696065, 6.80122116689,393.329582768,403.282362301,413.4014827,423.688321214,434.144255088,444.770661571,455.56891791,466.540401353,477.686489145,489.008558535,500.507986771
37,VULPIX,QUICK_ATTACK_FAST,BODY_SLAM,16.1550660793,9.272,149.789772687,1,96,122,76,10.0,26.3157894737,0.418502202643,16.8281938326,157.040178965,164.516629956,172.22253337,180.161296916,188.336328304,196.751035242,205.408825441,214.313106608,223.467286454,232.874772687, 2.85714285714, 0.170556552962, 5.51166965889,49.0600330341,51.4347290171,53.8834605027,56.4073436041,59.0074944345,61.6850291068,64.4410637343,67.27671443,70.193097307,73.1913284785,76.2725240575
37,VULPIX,QUICK_ATTACK_FAST,FLAME_CHARGE,16.9788819876,9.272,157.428193789,1,96,122,76,10.0,23.0263157895,0.590062111801,17.6863354037,165.04832929,172.906036491,181.004896875,189.348491925,197.940403125,206.784211957,215.883499903,225.241848447,234.862839072,244.750053261, 2.85714285714, 0.291411042945, 6.72162576687,59.829997546,62.7260016056,65.7122939034,68.7902355684,71.9611877301,75.2265115174,78.5875680598,82.0457184864,85.6023239264,89.258745509,93.0163443635
37,VULPIX,QUICK_ATTACK_FAST,FLAMETHROWER,19.7419354839,9.272,183.047225806,1,96,122,76,10.0,39.7727272727,0.354838709677,20.564516129,191.907421875,201.043850806,210.460676915,220.162064516,230.152177923,240.435181452,251.015239415,261.896516129,273.083175907,284.579383065, 2.85714285714, 0.135802469136, 6.25,55.632,58.3248046875,61.1015625,63.9635390625,66.912,69.9482109375,73.0734375,76.2889453125,79.596,82.9958671875,86.4898125
37,VULPIX,EMBER_FAST,BODY_SLAM,16.8461538462,9.272,156.197538462,1,96,122,76,12.5,26.3157894737,0.365384615385,17.5480769231,163.758105469,171.554387019,179.589936599,187.868307692,196.393053786,205.167728365,214.195884916,223.481076923,233.026857873,242.83678125, 4.16666666667, 0.161016949153, 6.46186440678,57.5178305085,60.3019167108,63.1728019068,66.1317946239,69.1802033898,72.319336732,75.550503178,78.8750112553,82.2941694915,85.8092864142,89.4216705508
37,VULPIX,EMBER_FAST,FLAME_CHARGE,17.4084507042,9.272,161.41115493,1,96,122,76,12.5,23.0263157895,0.535211267606,18.1338028169,169.224081206,177.280589789,185.584352773,194.139042254,202.948330326,212.015889085,221.345390625,230.940507042,240.804910431,250.942272887, 4.16666666667, 0.277372262774, 7.48175182482,66.5959708029,69.8194742245,73.1434762774,76.5694920164,80.0990364964,83.7336247719,87.4747718978,91.3239929288,95.2828029197,99.3527169252,103.53525
37,VULPIX,EMBER_FAST,FLAMETHROWER,20.0,9.272,185.44,1,96,122,76,12.5,39.7727272727,0.305555555556,20.8333333333,194.416015625,203.671875,213.211796875,223.04,233.160703125,243.578125,254.296484375,265.32,276.652890625,288.299375, 4.16666666667, 0.127906976744, 7.19476744186,64.0414883721,67.141344931,70.3378452035,73.6324461301,77.0266046512,80.5217777071,84.1194222384,87.8209951853,91.6279534884,95.5417540879,99.5638539244
38,NINETALES,FIRE_SPIN_FAST,HEAT_WAVE,35.4598214286,29.784,1056.13532143,1,169,204,146,15.9090909091,39.5833333333,0.214285714286,20.9821428571,1084.37143694,1113.10183929,1142.33077734,1172.0625,1202.30125614,1233.05129464,1264.3168644,1296.10221429,1328.41159319,1361.24925, 5.64516129032, 0.0882352941176, 7.59191176471,382.138575,392.35517199,402.750615441,413.326442716,424.084191176,435.025398185,446.151601103,457.464337293,468.965144118,480.655558938,492.537119118
38,NINETALES,FIRE_SPIN_FAST,OVERHEAT,42.25,29.784,1258.374,1,169,204,146,15.9090909091,50.0,0.266666666667,25.0,1292.01703125,1326.249,1361.07496875,1396.5,1432.52915625,1469.1675,1506.42009375,1544.292,1582.78828125,1621.914, 5.64516129032, 0.114285714286, 9.0,453.01464,465.12613125,477.44964,489.98698875,502.74,515.71049625,528.9003,542.31123375,555.94512,569.80378125,583.88904
38,NINETALES,FIRE_SPIN_FAST,SOLAR_BEAM,37.7327044025,29.784,1123.83086792,1,169,204,146,15.9090909091,36.7346938776,0.308176100629,22.3270440252,1153.87684552,1184.44879245,1215.55122995,1247.18867925,1279.36566156,1312.08669811,1345.35631014,1379.17901887,1413.55934552,1448.50181132, 5.64516129032, 0.136490250696, 8.38440111421,422.028494708,433.311561455,444.792143733,456.47193938,468.35264624,480.435962152,492.723584958,505.2172125,517.918542618,530.829273155,543.95110195
38,NINETALES,FIRE_SPIN_FAST,FLAMETHROWER,38.4090909091,29.784,1143.97636364,1,169,204,146,15.9090909091,39.7727272727,0.285714285714,22.7272727273,1174.5609375,1205.68090909,1237.34088068,1269.54545455,1302.29923295,1335.60681818,1369.4728125,1403.90181818,1438.8984375,1474.46727273, 5.64516129032, 0.124293785311, 8.40395480226,423.012728814,434.322109375,445.829466102,457.536500794,469.444915254,481.556411282,493.872690678,506.395455244,519.12640678,532.067247087,545.219677966
38,NINETALES,FIRE_SPIN_FAST,FIRE_BLAST,38.9144736842,29.784,1159.02868421,1,169,204,146,15.9090909091,41.6666666667,0.276315789474,23.0263157895,1190.01568668,1221.54513158,1253.62168174,1286.25,1319.43474918,1353.18059211,1387.49219161,1422.37421053,1457.83131168,1493.86815789, 5.64516129032, 0.119318181818, 8.45170454545,425.416210227,436.789848633,448.362588068,460.136140004,472.112215909,484.292527255,496.678785511,509.272702148,522.075988636,535.090356445,548.317517045
38,NINETALES,EMBER_FAST,HEAT_WAVE,31.6875,29.784,943.7805,1,169,204,146,12.5,39.5833333333,0.230769230769,18.75,969.012773438,994.68675,1020.80622656,1047.375,1074.39686719,1101.875625,1129.81507031,1158.219,1187.09121094,1216.4355, 4.16666666667, 0.0909090909091, 6.30681818182,317.453440909,325.940660156,334.576452273,343.362094389,352.298863636,361.388037145,370.630892045,380.028705469,389.582754545,399.294316406,409.164668182
38,NINETALES,EMBER_FAST,OVERHEAT,39.2321428571,29.784,1168.49014286,1,169,204,146,12.5,50.0,0.285714285714,23.2142857143,1199.73010045,1231.51692857,1263.85532812,1296.75,1330.20564509,1364.22696429,1398.81865848,1433.98542857,1469.73197545,1506.063, 4.16666666667, 0.117647058824, 7.79411764706,392.3166,402.805309743,413.477629412,424.335137316,435.379411765,446.612031066,458.034573529,469.648617463,481.455741176,493.457522978,505.655541176
38,NINETALES,EMBER_FAST,SOLAR_BEAM,34.5939597315,29.784,1030.34649664,1,169,204,146,12.5,36.7346938776,0.328859060403,20.4697986577,1057.89313968,1085.922,1114.43722273,1143.44295302,1172.94333599,1202.94251678,1233.44464052,1264.45385235,1295.9742974,1328.01012081, 4.16666666667, 0.140401146132, 7.19197707736,362.00787851,371.686274893,381.534096275,391.552799033,401.743839542,412.108674176,422.648759312,433.365551325,444.26050659,455.335081483,466.590732378
38,NINETALES,EMBER_FAST,FLAMETHROWER,35.2083333333,29.784,1048.645,1,169,204,146,12.5,39.7727272727,0.305555555556,20.8333333333,1076.68085938,1105.2075,1134.22914063,1163.75,1193.77429688,1224.30625,1255.35007813,1286.91,1318.99023438,1351.595, 4.16666666667, 0.127906976744, 7.19476744186,362.148331395,371.830482831,381.682125,391.704714844,401.899709302,412.268565316,422.812739826,433.533689771,444.432872093,455.511743732,466.771761628
38,NINETALES,EMBER_FAST,FIRE_BLAST,35.7042253521,29.784,1063.41464789,1,169,204,146,12.5,41.6666666667,0.295774647887,21.1267605634,1091.84537852,1120.77380282,1150.20419894,1180.14084507,1210.58801937,1241.55,1273.03106514,1305.03549296,1337.56756162,1370.6315493, 4.16666666667, 0.122807017544, 7.23684210526,364.266157895,374.004930099,383.914184211,393.995385691,404.25,414.679492599,425.285328947,436.068974507,447.031894737,458.175555099,469.501421053
38,NINETALES,FEINT_ATTACK_FAST,HEAT_WAVE,29.8819444444,29.784,890.003833333,1,169,204,146,11.1111111111,39.5833333333,0.230769230769,17.6816239316,913.798370393,938.009442308,962.640629607,987.695512821,1013.17767248,1039.0906891,1065.43814323,1092.22361538,1119.4506861,1147.1229359, 3.44827586207, 0.0851735015773, 5.51458990536,277.576662303,284.997763124,292.548773896,300.230811324,308.044992114,315.992432968,324.074250591,332.291561689,340.645482965,349.137131124,357.767622871
38,NINETALES,FEINT_ATTACK_FAST,OVERHEAT,37.5555555556,29.784,1118.55466667,1,169,204,146,11.1111111111,50.0,0.285714285714,22.2222222222,1148.45958333,1178.888,1209.84441667,1241.33333333,1273.35925,1305.92666667,1339.04008333,1372.704,1406.92291667,1441.70133333, 3.44827586207, 0.110429447853, 6.93251533742,348.947882209,358.277115414,367.76966135,377.42692385,387.250306748,397.24121388,407.40104908,417.731216181,428.233119018,438.908161426,449.757747239
38,NINETALES,FEINT_ATTACK_FAST,SOLAR_BEAM,33.0186428039,29.784,983.427257271,1,169,204,146,11.1111111111,36.7346938776,0.328859060403,19.5376584638,1009.71949944,1036.472,1063.68871532,1091.37360179,1119.53061577,1148.16371365,1177.27685179,1206.87398658,1236.95907438,1267.53607159, 3.44827586207, 0.131996408261, 6.38730918887,321.504952529,330.100490235,338.846496977,347.744266185,356.79509129,366.000265721,375.361082909,384.878836284,394.554819276,404.390325314,414.38664783
38,NINETALES,FEINT_ATTACK_FAST,FLAMETHROWER,33.5783179012,29.784,1000.09662037,1,169,204,146,11.1111111111,39.7727272727,0.305555555556,19.8688271605,1026.83452329,1054.04048611,1081.71853226,1109.87268519,1138.50696832,1167.62540509,1197.23201895,1227.33083333,1257.92587167,1289.02115741, 3.44827586207, 0.120145631068, 6.37894417476,321.083899879,329.668180607,338.402733313,347.288849733,356.327821602,365.520940657,374.869498635,384.374787271,394.038098301,403.860723462,413.84395449
38,NINETALES,FEINT_ATTACK_FAST,FIRE_BLAST,34.0512519562,29.784,1014.18248826,1,169,204,146,11.1111111111,41.6666666667,0.295774647887,20.1486697966,1041.29698137,1068.88612676,1096.95400455,1125.50469484,1154.54227773,1184.07083333,1214.09444175,1244.6171831,1275.64313747,1307.17638498, 3.44827586207, 0.115314215985, 6.41397193411,322.847020744,331.478439073,340.260954545,349.195865991,358.284472239,367.528072119,376.92796446,386.485448091,396.201821843,406.078384543,416.116435021
39,JIGGLYPUFF,POUND_FAST,BODY_SLAM,17.0192307692,10.12,172.234615385,1,80,44,230,14.5833333333,32.8947368421,0.365384615385,21.2740384615,182.629083984,193.36675601,204.451939453,215.888942308,227.682072566,239.835638221,252.353947266,265.241307692,278.502027494,292.140414663, 3.36538461538, 0.117283950617, 5.6712962963,45.9148148148,48.6858030961,51.5482835648,54.5034046586,57.5523148148,60.6961624711,63.9360960648,67.2732640336,70.7088148148,74.2438968461,77.8796585648
39,JIGGLYPUFF,POUND_FAST,DAZZLING_GLEAM,18.6274509804,10.12,188.509803922,1,80,44,230,14.5833333333,35.7142857143,0.411764705882,23.2843137255,199.886490502,211.638811275,223.771481311,236.289215686,249.196729473,262.498737745,276.199955576,290.305098039,304.818880208,319.746017157, 3.36538461538, 0.139072847682, 6.37417218543,51.6052980132,54.7197105753,57.9369544702,61.2583204677,64.6850993377,68.2185818502,71.8600587748,75.6108208816,79.4721589404,83.445363721,87.5317259934
39,JIGGLYPUFF,POUND_FAST,GYRO_BALL,14.7389558233,10.12,149.158232932,1,80,44,230,14.5833333333,24.2424242424,0.397590361446,18.4236947791,158.160027171,167.459041667,177.059007216,186.963654618,197.176714671,207.701918173,218.542995921,229.703678715,241.187697352,252.998782631, 3.36538461538, 0.13217623498, 5.16355140187,41.8041121495,44.32701691,46.9332226636,49.6237750292,52.3997196262,55.2621020736,58.2119679907,61.2503629965,64.3783327103,67.5969227512,70.9071787383
39,JIGGLYPUFF,POUND_FAST,DISARMING_VOICE,15.0694444444,10.12,152.502777778,1,80,44,230,14.5833333333,22.4358974359,0.541666666667,18.8368055556,161.706417426,171.21394184,181.029165473,191.155902778,201.597968207,212.359176215,223.443341254,234.854277778,246.595800239,258.67172309, 3.36538461538, 0.214285714286, 6.00961538462,48.6538461538,51.5901367188,54.6233774038,57.7547851563,60.9855769231,64.3169696514,67.7501802885,71.2864257813,74.9269230769,78.6728891226,82.5255408654
39,JIGGLYPUFF,FEINT_ATTACK_FAST,BODY_SLAM,15.2564102564,10.12,154.394871795,1,80,44,230,11.1111111111,32.8947368421,0.365384615385,19.0705128205,163.712700521,173.338184295,183.275184896,193.527564103,204.099183694,214.993905449,226.215591146,237.768102564,249.655301482,261.881049679, 3.44827586207, 0.151595744681, 6.41622340426,51.9457446809,55.0807034159,58.319171875,61.6624493434,65.1118351064,68.6686284491,72.3341286569,76.109635015,79.9964468085,83.9958633228,88.1091838431
39,JIGGLYPUFF,FEINT_ATTACK_FAST,DAZZLING_GLEAM,16.9934640523,10.12,171.973856209,1,80,44,230,11.1111111111,35.7142857143,0.411764705882,21.2418300654,182.352587827,193.074003268,204.142404003,215.562091503,227.337367239,239.47253268,251.971889297,264.839738562,278.080381944,291.698120915, 3.44827586207, 0.178470254958, 7.29461756374,59.057223796,62.6213648194,66.3031862606,70.1041652797,74.0257790368,78.0695046919,82.2368194051,86.5292003364,90.9481246459,95.4950694936,100.17151204
39,JIGGLYPUFF,FEINT_ATTACK_FAST,GYRO_BALL,13.0655957162,10.12,132.223828648,1,80,44,230,11.1111111111,24.2424242424,0.397590361446,16.3319946452,140.203620817,148.446888889,156.956940094,165.73708166,174.790620817,184.120864793,193.731120817,203.624696118,213.804897925,224.275033467, 3.44827586207, 0.170005724098, 5.74699484831,46.5276702919,49.3356447911,52.2363326846,55.230897739,58.3205037207,61.5063143961,64.7894935318,68.1712048941,71.6526122496,75.2348793646,78.9191700057
39,JIGGLYPUFF,FEINT_ATTACK_FAST,DISARMING_VOICE,13.7962962963,10.12,139.618518519,1,80,44,230,11.1111111111,22.4358974359,0.541666666667,17.2453703704,148.044584925,156.748862269,165.734842737,175.006018519,184.5658818,194.417924769,204.565639612,215.012518519,225.762053675,236.817737269, 3.44827586207, 0.268348623853, 6.7373853211,54.5458715596,57.8377496058,61.2383185206,64.7489426247,68.3709862385,72.1058136826,75.9547892775,79.9192773438,84.0006422018,88.2002481723,92.5194595757
40,WIGGLYTUFF,POUND_FAST,DAZZLING_GLEAM,36.3235294118,26.04,945.864705882,1,156,93,280,14.5833333333,35.7142857143,0.411764705882,23.2843137255,975.560500919,1005.81529412,1036.63380055,1068.02073529,1099.98081342,1132.51875,1165.63926011,1199.34705882,1233.64686121,1268.54338235, 3.36538461538, 0.139072847682, 6.37417218543,258.934172185,267.063512521,275.345880795,283.782567777,292.374864238,301.124060948,310.031448675,319.098318191,328.325960265,337.715665666,347.268725166
40,WIGGLYTUFF,POUND_FAST,PLAY_ROUGH,36.6139240506,26.04,953.426582278,1,156,93,280,14.5833333333,38.7931034483,0.367088607595,23.470464135,983.359785403,1013.8564557,1044.92134593,1076.55920886,1108.77479727,1141.57286392,1174.95816159,1208.93544304,1243.50946104,1278.68496835, 3.36538461538, 0.118046132972, 6.1736770692,250.789579376,258.663217012,266.685069199,274.856386109,283.17841791,291.652414773,300.279626866,309.061304359,317.998697422,327.093056225,336.345630936
